Device-Independent Color Imaging, 1
DiGRA International Conference: <Active Noun> the <Verb> of game <Plural Noun>, 1
DiGRA International Conference: Think, 1
Dialogues with Social Robots, 1
Digest of Papers: FTCS/, 1
Digital Access to Textual Cultural Heritage, 1
Digital Cultural Heritage, 1
Digital Earth Moving, 1
Digital Enterprise Challenges: Life-Cycle Approach to Management and Production, 1
Digital Enterprise Computing, 1
Digital Historical Corpora, 1
Digital Libraries in Computer Science: The MeDoc Approach, 1
Digital Libraries: Providing Quality Information, 1
Digital Libraries: Technology and Management of Indigenous Knowledge for Global Access, 1
Digital Library Perspectives, 1
Digital Rights Management: Technologies, 1
Directions in Databases, 1
Distributed Artificial Intelligence Meets Machine Learning, 1
Distributed Autonomous Robotic Systems 4, 1
Dixièmes Journées Bases de Données Avancées, 1
Doctoral Consortium, 1
Domain-Specific Languages, 1
Drawing Graphs, 1
Driving Quality in Informatics: Fulfilling the Promise, 1
Dynamic Brain, 1
Dynamically Reconfigurable Architectures, 1
Dynamiques, 1
E-Business, 1
E-Commerce and Web Technologies, 1
E-Democracy, 1
E-Government, 1
E-Learning, 1
E-Learning and Games for Training, 1
E-Life: Web-Enabled Convergence of Commerce, 1
E-Voting and Identity, 1
EAI Endorsed Trans. Ambient Systems, 1
EAI Endorsed Trans. Energy Web, 1
EAI Endorsed Trans. Scalable Information Systems, 1
EAI Endorsed Trans. Serious Games, 1
EAI Endorsed Trans. Wireless Spectrum, 1
EAI International Conference on Simulation Tools and Techniques, 1
EC-TEL Workshops, 1
ECAI Workshop on Ontology Learning, 1
ECCB Proceedings, 1
ECCB/JBI Proceedings, 1
ECML PKDD, 1
ECOOP - Object-Oriented Programming, 1
ECOOP:   European Conference on Object-Oriented Programming, 1
ECSA Workshops & Tool Demos Track, 1
ECTA -  International Conference on Evolutionary Computation Theory and Applications, 1
EDBT/ICDT Workshop on Array Databases, 1
EG, 1
EKAWPoster and Demo Track, 1
EMNLP, 1
EMS   UKSIM European Symposium on Computer Modeling and Simulation, 1
EON Evaluation of Ontology-based Tools, 1
ER Workshops, 1
ERD   ACM International Workshop on Entity Recognition & Disambiguation, 1
ESAIR   International Workshop on Exploiting Semantic Annotations in Information Retrieval, 1
ESOP European Symposium on Programming, 1
ESSCIRC, 1
ESSCIRC Conference, 1
East-West Design & Test Symposium, 1
Economics of Converged, 1
Edge Computing, 1
Efficient Algorithms, 1
Eight International Conference on Computational Semantics, 1
Eight Mexican International Conference in Current Trends in Computer Science, 1
Eighteenth International Symposium on Software Testing and Analysis, 1
Eighteenth Workshop on Algorithm Engineering and Experiments, 1
Eighth AAAI Conference on Artificial Intelligence and Interactive Digital Entertainment, 1
Eighth ACM International Workshop on Data Engineering for Wireless and Mobile Access, 1
Eighth Annual ACM Symposium on Principles of Distributed Computing, 1
Eighth Annual IEEE Symposium on Computer-Based Medical Systems, 1
Eighth Annual International Symposium on Wikis and Open Collaboration, 1
Eighth Annual Symposium on Logic in Computer Science, 1
Eighth Australasian Data Mining Conference, 1
Eighth Conference on Participatory Design: Artful Integration: Interweaving Media, 1
Eighth Eurosys Conference, 1
Eighth IEEE International Conference on Self-Adaptive and Self-Organizing Systems, 1
Eighth IEEE International Conference on Self-Adaptive and Self-Organizing Systems Workshops, 1
Eighth IEEE International Symposium on Object-Oriented Real-Time Distributed Computing, 1
Eighth IEEE International Working Conference on Source Code Analysis and Manipulation, 1
Eighth IEEE International Workshop on Web Site Evolution, 1
Eighth IEEE World Congress on Services, 1
Eighth International Conference on Broadband and Wireless Computing, 1
Eighth International Conference on Complex, 1
Eighth International Conference on Information Quality, 1
Eighth International Conference on Information and Communication Technologies and Development, 1
Eighth International Conference on Parallel and Distributed Computing, 1
Eighth International Conference on Quality Software, 1
Eighth International Conference on Quality of Multimedia Experience, 1
Eighth International Conference on Scientific and Statistical Database Management, 1
Eighth International Conference on Signal Image Technology and Internet Based Systems, 1
Eighth International Conference on Software Security and Reliability, 1
Eighth International Natural Language Generation Workshop, 1
Eighth International Workshop on High-Level Parallel Programming Models and Supportive Environments, 1
Eighth International Workshop on Image Analysis for Multimedia Interactive Services, 1
Eighth International Workshop on Systematic Approaches to Digital Forensic Engineering, 1
Eighth International Workshop on Tree Adjoining Grammar and Related Formalisms, 1
Eighth Knowledge-Based Software Engineering Conference, 1
Eighth Latin American Web Congress, 1
Eighth SIGHAN Workshop on Chinese Language Processing, 1
Eighth Symposium on Operating System Principles, 1
Eighth Working Conference on Reverse Engineering, 1
Eighth Workshop on Algorithm Engineering and Experiments, 1
Eighth Workshop on Exploiting Semantic Annotations in Information Retrieval, 1
Eighth Workshop on Innovative Use of NLP for Building Educational Applications, 1
Eighth Workshop on Statistical Machine Translation, 1
Eights International Conference on Principles and Knowledge Representation and Reasoning, 1
Electron. Trans. Artif. Intell., 1
Electronic Healthcare, 1
Electronic Technology Directions to the Year, 1
Electronic Voting, 1
Embedded Processor Design Challenges: Systems, 1
Embedded Software, 1
Embedded System Design: Topics, 1
Emerging Intelligent Technologies in Industry, 1
Emerging Issues in Smart Learning, 1
Emerging Research in Web Information Systems and Mining, 1
Emerging Solutions for Future Manufacturing Systems, 1
Emerging Technologies in Knowledge Discovery and Data Mining, 1
Emerging Trends in Information and Communication Security, 1
Emerging Trends in Knowledge Discovery and Data Mining, 1
Empirical Methods in Natural Language Generation: Data-oriented Methods and Empirical Evaluation, 1
Enabling Health and Healthcare through ICT, 1
End-User Development, 1
Enduser Systems and Their Human Factors, 1
Energy Efficiency in Large Scale Distributed Systems, 1
Engineering Applications of Neural Networks, 1
Engineering Distributed Objects, 1
Engineering Human Computer Interaction and Interactive Systems, 1
Engineering Knowledge in the Age of the Semantic Web, 1
Engineering Psychology and Cognitive Ergonomics: Performance, 1
Engineering Stochastic Local Search Algorithms. Designing, 1
Engineering and Deployment of Cooperative Information Systems, 1
Engineering the Web in the Big Data Era, 1
Enterprise Inter- and Intra-Organizational Integration: Building International Consensus, 1
Entity-Relationship Approach to Information Modeling and Analysis, 1
Entity-Relationship Approach: The Use of ER Concept in Knowledge Representation, 1
EnviroInfo, 1
Environmental Software Systems. Frameworks of eEnvironment, 1
Ethics Inf. Technol., 1
Eur. J. Control, 1
Euro-Par Workshops: Parallel Processing, 1
EuroAsianPacific Joint Conference on Cognitive Science / European Conference on Cognitive Science / International Conference on Cognitive Science, 1
EuroPLoP, 1
"EuroPLoP", 1
Eurographics Workshop on Intelligent Cinematography and Editing, 1
Euromicro Working Conference on Software Maintenance and Reengineering, 1
Euromicro Workshop on Parallel and Distributed Processing. PDP, 1
Euromicro Workshop on Real-Time Systems, 1
Euromicro workshop on Real-Time Systems, 1
European Conference of Software Engineering Education, 1
European Conference on Circuit Theory and Design, 1
European Conference on Interactive TV and Video, 1
European Conference on Mobile Robots, 1
European Conference on Modelling and Simulation, 1
European Conference on Object-Oriented Programming, 1
European Conference on Universal Multiservice Networks, 1
European Design Automation Conference, 1
European Modelling Symposium, 1
European Network Intelligence Conference, 1
European Software Engineering Conference, 1
European Solid-State Circuit conference, 1
European Solid-State Circuits Conference, 1
European Working Session on Learning, 1
European Workshop on Software Defined Networks, 1
European Workshop on System Security, 1
Events and Stories in the News Workshop@ACL, 1
Evolutionary Programming, 1
Evolving OpenMP in an Age of Extreme Parallelism, 1
Exact Complexity of NP-hard Problems, 1
Experimental Algorithmics, 1
Experimental Software Engineering Issues: Critical Assessment and Future Directions, 1
Expertensysteme, 1
Expertensysteme: Konzepte und Werkzeuge, 1
Explanation-aware Computing, 1
Exploring Complexity in Health: An Interdisciplinary Systems Approach, 1
Exploring the Grand Challenges for Next Generation E-Business, 1
Extended Abstracts of the International Workshop on Logic-based Program Synthesis and Transformation, 1
FCCM  IEEE Symposium on Field Programmable Custom Computing Machines, 1
FCTA -  International Conference on Fuzzy Computation Theory and Applications, 1
FDT - Bulletin of ACM SIGMOD, 1
FIT International Conference on Frontiers of Information Technology, 1
FM - Formal Methods, 1
FME: Industrial Applications and Strengthened Foundations of Formal Methods, 1
FME: Industrial Benefit of Formal Methods, 1
FME: Industrial-Strength Formal Methods, 1
FPL  International Conference on Field Programmable Logic and Applications, 1
FST TCS, 1
FTRA International Conference on Mobile, 1
Facial Analysis and Animation, 1
Federated Computing Research Conference, 1
Federation over the Web, 1
Fehlertolerierende Rechensysteme / Fault-Tolerant Computing Systems, 1
Field-Programmable Logic, 1
Fifteenth European Conference on Information Systems, 1
Fifteenth International Conference on Information Systems, 1
Fifteenth International Florida Artificial Intelligence Research Society Conference, 1
Fifteenth Workshop on Analytic Algorithmics and Combinatorics, 1
Fifth ACM International Workshop on Data Engineering for Wireless and Mobile Access, 1
Fifth ACM International Workshop on Security in Cloud Computing, 1
Fifth ACM SIGSPATIAL International Workshop On Indoor Spatial Awareness, 1
Fifth ACM Workshop on Role-Based Access Control, 1
Fifth ACM/IEEE International Conference on Distributed Smart Cameras, 1
Fifth Annual Symposium on Combinatorial Search, 1
Fifth Canadian Conference on Computer and Robot Vision, 1
Fifth Conference Professional Knowledge Management: Experiences and Visions, 1
Fifth Cyber Security and Information Intelligence Research Workshop, 1
Fifth IASTED International Conference Internet and Multimedia Systems and Applications, 1
Fifth IEEE Conference on Self-Adaptive and Self-Organizing Systems, 1
Fifth IEEE International Conference on Digital Information Management, 1
Fifth IEEE International Conference on Peer-to-Peer Computing, 1
Fifth IEEE International Conference on Service-Oriented Computing and Applications, 1
Fifth IEEE International Conference on Software Engineering and Formal Methods, 1
Fifth IEEE International Conference on Wireless, 1
Fifth IEEE International Workshop on Requirements Engineering and Law, 1
Fifth IEEE Symposium on Parallel and Distributed Processing, 1
Fifth ISCA ITRW on Speech Synthesis, 1
Fifth Information Interaction in Context Symposium, 1
Fifth International C* Conference on Computer Science & Software Engineering, 1
Fifth International Conference on Autonomic and Autonomous Systems, 1
Fifth International Conference on Autonomous Agents, 1
Fifth International Conference on Business Intelligence and Financial Engineering, 1
Fifth International Conference on Communities and Technologies, 1
Fifth International Conference on Computer Graphics, 1
Fifth International Conference on Concept Lattices and Their Applications, 1
Fifth International Conference on Creating, 1
Fifth International Conference on Genetic and Evolutionary Computing, 1
Fifth International Conference on Intelligent Systems Design and Applications, 1
Fifth International Conference on Parallel Architectures and Compilation Techniques, 1
Fifth International Conference on Quality Software, 1
Fifth International Conference on Software Reuse, 1
Fifth International Conference on Tools with Artificial Intelligence, 1
Fifth International Software Process Workshop, 1
Fifth International Symposium of Chinese CHI, 1
Fifth International Symposium on Computing and Networking, 1
Fifth International Workshop on Computer Architectures for Machine Perception, 1
Fifth International Workshop on Object-Oriented Real-Time Dependable Systems, 1
Fifth International Workshop on Philosophy and Informatics, 1
Fifth International Workshop on Quality in Databases, 1
Fifth International Workshop on Testing Database Systems, 1
Fifth International Workshop on Tree Adjoining Grammar and Related Frameworks, 1
Fifth Joint Conference on Lexical and Computational Semantics, 1
Fifth NTCIR Workshop Meeting on Evaluation of Information Access Technologies: Information Retrieval, 1
Fifth OWLED Workshop on OWL: Experiences and Directions, 1
Fifth Text Analysis Conference, 1
Fifth Text REtrieval Conference, 1
Fifth Workshop on Asian Language Resources and  Symposium on Asian Language Resources Network, 1
Fifth Workshop on Computational Linguistics for Literature, 1
Fifth Workshop on Foundations of Models and Languages for Data and Objects, 1
Fifth Workshop on Social Network Systems, 1
Fifth Workshop on Virtual Reality Interactions and Physical Simulations, 1
Form and Content in Sensor Networks, 1
Formal Approaches to Software Testing and Runtime Verification, 1
Formal Aspects of Security, 1
Formal Description Techniques and Protocol Specification, 1
Formal Methods, 1
Formal Methods for Components and Objects, 1
Formal Methods in Computer Aided Design, 1
Formal Methods in Macro-Biology, 1
Formal Methods in Programming and Their Applications, 1
Formal Methods in Systems Biology, 1
Formal Methods: Applications and Technology, 1
Formal Power Series and Algebraic Combinatorics, 1
Formal Techniques for Networked and Distributed Systems, 1
Formal Theories of Information: From Shannon to Semantic Information Theory and General Concepts of Information [Muenchenwiler Seminar, 1
Forth International Workshop on Hardware/Software Codesign, 1
Forty- Annual ACM on Symposium on Theory of Computing, 1
Forty- IEEE Computer Society International Conference: Technologies for the Information Superhighway, 1
Forum on Research and Technology Advances in Digital Library, 1
Foundations and Tools for Neural Modeling, 1
Foundations and Trends in Databases, 1
Foundations and Trends in Microeconomics, 1
Foundations and Trends in Technology, 1
Foundations and Trends in Web Science, 1
Foundations for the Web of Information and Services, 1
Foundations of Health Informatics Engineering and Systems, 1
Foundations of Logic and Functional Programming, 1
Fourteenth Annual ACM Symposium on Principles of Distributed Computing, 1
Fourteenth Conference on Computational Natural Language Learning, 1
Fourteenth International Conference on Information Systems, 1
Fourteenth Italian Symposium on Advanced Database Systems, 1
Freenix Track: USENIX Annual Technical Conference, 1
From Active Data Management to Event-Based Systems and More, 1
From Genes to Personalized HealthCare: Grid Solutions for the Life Sciences, 1
From Geometric Modeling to Shape Modeling, 1
From Natural to Artificial Neural Computation, 1
From Programs to Systems. The Systems perspective in Computing, 1
From Security to Dependability, 1
From Specification to Embedded Systems Application [International Embedded Systems Symposium, 1
Front. Digital Humanities, 1
Frontiers of Information Technology, 1
Functional and Constraint Logic Programming, 1
Future Network & Mobile Summit, 1
Future Network Systems and Security, 1
GECCO, 1
GENI Research and Educational Experiment Workshop, 1
GI - 4. Jahrestagung, 1
GI - 5. Jahrestagung, 1
GI Datenbank Rundbrief, 1
GI-Workshop on Foundations of Databases, 1
GI/OCG/ÖGI-Jahrestagung, 1
GIS.  International Workshop on Advances in Geographic Information Systems, 1
GTE Laboratories Incorporated, 1
GWAI-  Fachtagung für Künstliche Intelligenz, 1
GWAI- und 2. Österreichische Artificial-Intelligence-Tagung, 1
Game Studies, 1
Gemeinsamer Tagungsband der Workshops der Tagung Software Engineering, 1
Gemeinschaften in Neuen Medien, 1
Generative Programming: Concepts and Experiences, 1
Genetic Programming Theory and Practice[GPTP, 1
Genetic and Evolutionary Computing, 1
Geographic Privacy-Aware Knowledge Discovery and Delivery, 1
Geometric Networks and Metric Space Embeddings, 1
Geometric Reasoning for Perception and Action, 1
Geometry in Sensor Networks, 1
Geospatial Data in a Changing World, 1
Geospatial Free and Open Source Software in the Century, 1
German Medical Data Sciences: Visions and Bridges, 1
German Workshop on Experience Management: Sharing Experiences about the Sharing of Experience, 1
Gesture and Sign Language in Human-Computer Interaction and Embodied Communication, 1
Gesture in Human-Computer Interaction and Simulation, 1
Gesture-Based Communication in Human-Computer Interaction, 1
Global Engineering, 1
Global Information Infrastructure and Networking Symposium, 1
Global Internet of Things Summit, 1
Global Thoughts, 1
Governance and Sustainability in Information Systems. Managing the Transfer and Diffusion of IT, 1
Grammars, 1
Grammatical Inference, 1
Grand Timely Topics in Software Engineering, 1
Graph Transformations and Model-Driven Engineering, 1
Graphics Recognition Algorithms and Applications, 1
Graphics Recognition. Current Trends and Challenges, 1
Graphics Recognition. Ten Years Review and Future Perspectives, 1
Graphik im Bürobereich, 1
Grid Computing: The New Frontier of High Performance Computing [post- High Performance Computing Workshop, 1
Group Communications and Charges; Technology and Business Models, 1
Group Decision and Negotiation in an Uncertain World, 1
Group Decision and Negotiation. A Socio-Technical Perspective, 1
HCI and Usability for Education and Work, 1
HCI and Usability for e-Inclusion, 1
Harmony Search Algorithm, 1
HealthGIS, 1
Hellenic Conference on Artificial Intelligence, 1
High Confidence Software Reuse in Large Systems, 1
High Performance Embedded Architectures and Compilers, 1
High-Performance Scientific Computing, 1
High-Speed Networking for Multimedia Applications [Int. Workshop on Architecture and Protocols for High Performance Networks, 1
Highlights in Practical Applications of Agents and Multiagent Systems, 1
Highlights on Practical Applications of Agents and Multi-Agent Systems, 1
HistoInformatics Workshop on Computational History, 1
History and Computing, 1
Home Informatics and Telematics: Information, 1
Human Aspects of IT for the Aged Population. Applications, 1
Human Aspects of IT for the Aged Population. Design for Aging, 1
Human Behavior Modeling, 1
Human Interface and the Management of Information. Designing Information Environments, 1
Human Interface and the Management of Information. Information and Interaction for Learning, 1
Human Interface and the Management of Information. Information and Knowledge in Applications and Services, 1
Human Interface and the Management of Information. Information and Knowledge in Context, 1
Human Interface and the Management of Information. Interaction, 1
Human Work Interaction Design: Designing for Human Work, 1
Human-Centered Software Engineering, 1
Human-Centred Software Engineering, 1
Human-Computer Interaction. Interaction Modalities and Techniques, 1
Human-Computer Interaction. Interaction Technologies, 1
Human-Computer Interaction. Theory, 1
Human-Computer Interaction: Applications and Case Studies, 1
Human-Computer Interaction: Interaction Technologies, 1
Hybrid Artificial Intelligence Systems, 1
Hybrid Learning and Continuing Education, 1
Hybrid Learning. Theory and Practice, 1
Hybrid Neural Systems, 1
Hybrid and Real-Time Systems, 1
Hypermedia Design, 1
Hypermedia: Openness, 1
Hypertext - Information Retrieval, 1
Hypertext und Hypermedia, 1
Hypertext/Hypermedia, 1
I-SEMANTICS, 1
I-SEMANTICS Posters & Demonstrations Track, 1
IAPR International Conference on Biometrics, 1
IARCS Annual Conference on Foundation of Software Technology and Theoretical Computer Science, 1
IASTED Conference on Software Engineering and Applications, 1
IASTED International Conference on Communication, 1
IASTED International Conference on Computers and Advanced Technology in Education, 1
IASTED International Conference on Neural Networks and Computational Intelligence, 1
"IC : Actes des es Journées Francophones dIngénierie des Connaissances", 1
ICCL  International Conference on Computer Languages, 1
ICDE  Demo Session Abstracts, 1
ICDT International Conference on Database Theory, 1
ICEGOV, 1
ICFC-ICNC, 1
ICLP Post-Conference Workshop on Concurrent Constraint Programming, 1
ICN ACM  Information-Centric Networking Workshop, 1
ICORES, 1
ICSE Workshop on Product Line Approaches in Software Engineering, 1
ICSE Workshop on Software Engineering in Health Care, 1
ICSOFT-PT, 1
ICST Trans. Security Safety, 1
IEEE  International Conference on Biometrics: Theory, 1
IEEE  International Conference on Healthcare Informatics, 1
IEEE  International Conference on Peer-to-Peer Computing, 1
IEEE  International Conference on Semantic Computing, 1
IEEE  International Symposium on Industrial Embedded Systems, 1
IEEE  Symposium on Network/Cloud Computing and Applications, 1
IEEE ACL Spoken Language Technology Workshop, 1
IEEE Asian Hardware-Oriented Security and Trust, 1
IEEE Automatic Speech Recognition and Understanding Workshop, 1
IEEE Canadian Workshop on Information Theory, 1
IEEE Challenges of Large Applications in Distributed Environments, 1
IEEE Communications Standards Magazine, 1
IEEE Computer Graphics and Applications [InfoVis], 1
IEEE Conference on Computational Inteligence in Games, 1
IEEE Conference on Computational Intelligence in Bioinformatics and Computational Biology, 1
IEEE Conference on Embedded and Real-Time Computing Systems and Applications, 1
IEEE Conference on Evolutionary Computation, 1
IEEE Conference on Mass Storage Systems and Technologies, 1
IEEE Conference on Mobile and Wireless Communications Networks, 1
IEEE Conference on Standardization and Innovation in Information Technology, 1
IEEE Conference on Standards for Communications and Networking, 1
IEEE Data Compression Conference, 1
IEEE EUROCON -International Conference on Smart Technologies, 1
IEEE European Conference on Web Services, 1
IEEE European Solid State Circuits Conference, 1
IEEE European Symposium on Security and Privacy Workshops, 1
IEEE Fifth International Conference on Biometrics: Theory, 1
IEEE Fog World Congress, 1
IEEE IEEE Real-Time Systems Symposium, 1
IEEE Image, 1
IEEE International 3D Systems Integration Conference, 1
IEEE International Black Sea Conference on Communications and Networking, 1
IEEE International Conference on 3D System Integration, 1
IEEE International Conference on AI & Mobile Services, 1
IEEE International Conference on Advanced Networks and Telecommunications Systems, 1
IEEE International Conference on Advanced Video and Signal-Based Surveillance, 1
IEEE International Conference on Biomedical Robotics and Biomechatronics, 1
IEEE International Conference on Cloud Engineering Workshop, 1
IEEE International Conference on Cognitive Computing, 1
IEEE International Conference on Computer Design: VLSI in Computers and Processors, 1
IEEE International Conference on Computing and Communication Technologies, 1
IEEE International Conference on Cyber-Physical Systems, 1
IEEE International Conference on Data Science and Data Intensive Systems, 1
IEEE International Conference on Digital Ecosystems and Technologies, 1
IEEE International Conference on Digital Game and Intelligent Toy Enhanced Learning, 1
IEEE International Conference on E-Commerce Technology Workshops, 1
IEEE International Conference on Emerging Signal Processing Applications, 1
IEEE International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises, 1
IEEE International Conference on Future Internet of Things and Cloud, 1
IEEE International Conference on IC Design & Technology, 1
IEEE International Conference on IC Design and Technology, 1
IEEE International Conference on Identity, 1
IEEE International Conference on Intelligent Computer Communication and Processing, 1
IEEE International Conference on Intelligent Sensors, 1
IEEE International Conference on Pervasive Services, 1
IEEE International Conference on Rebooting Computing, 1
IEEE International Conference on Research, 1
IEEE International Conference on Robot and Human Interactive Communication, 1
IEEE International Conference on Self-Adaptation and Self-Organizing Systems Workshops, 1
IEEE International Conference on Self-Adaptive and Self-Organizing Systems Workshops, 1
IEEE International Conference on Sensing, 1
IEEE International Conference on Signal and Image Processing Applications, 1
IEEE International Conference on Software Architecture, 1
IEEE International Conference on Software Architecture Workshops, 1
IEEE International Conference on Software Engineering and Formal Methods, 1
IEEE International Conference on Technologies for Practical Robot Applications, 1
IEEE International Conference on Technology for Education, 1
IEEE International Conference on Ubiquitous Wireless Broadband, 1
IEEE International Conference on Ultra-Wideband, 1
IEEE International Conference on Wireless for Space and Extreme Environments, 1
IEEE International Congress on Internet of Things, 1
IEEE International Enterprise Distributed Object Computing Conference Workshops, 1
IEEE International Enterprise Distributed Object Computing Conference Workshops and Demonstrations, 1
IEEE International Professonal Communication Conference, 1
IEEE International SOC Conference, 1
IEEE International Symposium on Computational Intelligence in Robotics and Automation, 1
IEEE International Symposium on Computational Intelligence in Robotics and Automation: Integrating Intelligent Machines with Humans for a Better Tomorrow, 1
IEEE International Symposium on Computer-Aided Control System Design, 1
IEEE International Symposium on Defect and Fault Tolerance in VLSI Systems, 1
IEEE International Symposium on Defect and Fault-Tolerance in VLSI Systems, 1
IEEE International Symposium on Embedded Multicore/Manycore SoCs, 1
IEEE International Symposium on Hardware Oriented Security and Trust, 1
IEEE International Symposium on Information Theory Proceedings, 1
IEEE International Symposium on Innovations in Intelligent Systems and Applications, 1
IEEE International Symposium on Networking Computing and Applications, 1
IEEE International Symposium on Object-Oriented Real-Time Distributed Computing, 1
IEEE International Symposium on Parallel and Distributed Computing, 1
IEEE International Symposium on Reliable Distributed Systems, 1
IEEE International Workshop on Acoustic Signal Enhancement, 1
IEEE International Workshop on Advanced Issues of E-Commerce and Web-Based Information Systems, 1
IEEE International Workshop on Artificial Intelligence for Requirements Engineering, 1
IEEE International Workshop on Computer Aided Modelling and Design of Communication Links and Networks, 1
IEEE International Workshop on Distributed Simulation and Real-Time Applications, 1
IEEE International Workshop on Hardware-Oriented Security and Trust, 1
IEEE International Workshop on Local & Metropolitan Area Networks, 1
IEEE International Workshop on Local and Metropolitan Area Networks, 1
IEEE International Workshop on Object-Oriented Real-Time Dependable Systems, 1
IEEE International Workshop on Requirements Engineering for Systems, 1
IEEE International Workshop on Service-Oriented System Engineering, 1
IEEE International Workshop on Signal Processing Systems, 1
IEEE International Workshop on Web Site Evolution, 1
IEEE Latin American Symposium on Circuits & Systems, 1
IEEE NetSoft Conference and Workshops, 1
IEEE Ninth International Conference on Dependable, 1
IEEE North Atlantic Test Workshop, 1
IEEE Online Conference on Green Communications, 1
IEEE PES Conference on Innovative Smart Grid Technologies, 1
IEEE RIVF International Conference on Computing and Communication Technologies, 1
IEEE Real Time Technology and Applications Symposium, 1
IEEE Real Time and Embedded Technology and Applications Symposium, 1
IEEE Symposium in Low-Power and High-Speed Chips, 1
IEEE Symposium on Artificial Life, 1
IEEE Symposium on Computational Intelligence Applications In Smart Grid, 1
IEEE Symposium on Computational Intelligence for Communication Systems and Networks, 1
IEEE Symposium on Computational Intelligence for Financial Engineering, 1
IEEE Symposium on Computational Intelligence for Multimedia, 1
IEEE Symposium on Computational Intelligence for Security and Defense Applications, 1
IEEE Symposium on Computational Intelligence in Control and Automation, 1
IEEE Symposium on Computational Intelligence in Cyber Security, 1
IEEE Symposium on Computational Intelligence in Multi-Criteria Decision-Making, 1
IEEE Symposium on Computational Intelligence in Multicriteria Decision-Making, 1
IEEE Symposium on Computational Intelligence in Scheduling, 1
IEEE Symposium on Computational Intelligence in Security and Defense Applications, 1
IEEE Symposium on Computational Intelligence in Vehicles and Transportation Systems, 1
IEEE Symposium on FPGAs for Custom Computing Machines, 1
IEEE Symposium on High Performance Interconnects, 1
IEEE Symposium on Industrial Embedded Systems, 1
IEEE Symposium on Logic in Computer Science, 1
IEEE Symposium on Network Cloud Computing and Applications, 1
IEEE Symposium on Privacy-Aware Computing, 1
IEEE Symposium on Reliable Distributed Systems Workshop, 1
IEEE Trans. Electronic Computers, 1
IEEE Trans. Emerging Topics in Comput. Intellig., 1
IEEE Trans. Prof. Communication, 1
IEEE Trans. Signal and Information Processing over Networks, 1
IEEE Trans. Speech and Audio Processing, 1
IEEE Wireless Communications and Networking Conference Record, 1
IEEE Workshop on Computational Intelligence in Virtual Environments, 1
IEEE Workshop on Design & Diagnostics of Electronic Circuits & Systems, 1
IEEE Workshop on Future Trends of Distributed Computing Systems, 1
IEEE Workshop on Hot Topics in Web Systems and Technologies, 1
IEEE Workshop on Mobile Computing Systems & Applications, 1
IEEE Workshop on Robotic Intelligence In Informationally Structured Space, 1
IEEE Workshop on Software Technologies for Future Embedded and Ubiquitous Systems, 1
IEEE-RAS International Conference on Humanoid Robotics, 1
IEEE/ACM International Conference on Cyber-Physical Systems, 1
IEEE/ACM International Conference on Green Computing and Communications, 1
IEEE/ACM International Symposium on Nanoscale Architectures, 1
IEEE/ACM International Symposium on Software Engineering for Adaptive and Self-Managing Systems, 1
IEEE/ACM International Symposium on Software and Systems Traceability, 1
IEEE/ACM International Workshop on Automation of Software Testing, 1
IEEE/ACM International Workshop on Context for Software Development, 1
IEEE/ACM International Workshop on Cooperative and Human Aspects of Software Engineering, 1
IEEE/ACM International Workshop on CrowdSourcing in Software Engineering, 1
IEEE/ACM International Workshop on Establishing the Community-Wide Infrecaseructure for Architecture-Based Software Engineering, 1
IEEE/ACM International Workshop on Software Engineering for High Performance Computing in Science, 1
IEEE/ACM International Workshop on Software Engineering for Smart Cyber-Physical Systems, 1
IEEE/ACM Symposium on Embedded Systems for Real-Time Multimedia, 1
IEEE/ACM Working Conference on Mining Software Repositories, 1
IEEE/ACM/SCS Workshop on Principles of Advanced and Distributed Simulation, 1
IEEE/ACS International Conference of Computer Systems and Applications, 1
IEEE/IAFE Conference on Computational Intelligence for Financial Engineering, 1
IEEE/RSJ International Conference on Intelligent Robots and Systems. IROS, 1
IET Wireless Sensor Systems, 1
IFAC Conference on Manufacturing Modelling, 1
IFAC Symposium on Robust Control Design, 1
IFIP International Conference on Network and Parallel Computing, 1
IFIP TC- International Information Security Conference, 1
IFIP WG3 working conference on Parallel architectures and compilation techniques, 1
IFIP Wireless Days Conference, 1
IFIP Wireless and Mobile Networking Conference, 1
IJAAC, 1
IJAEIS, 1
IJAISC, 1
IJAVET, 1
IJBIR, 1
IJCAI Joint Workshop on Constraints and Preferences for Configuration and Recommendation and Intelligent Techniques for Web Personalization co-located with the International Joint Conference on Artificial Intelligence, 1
IJCAI Workshop on Ontology Learning, 1
IJCBPL, 1
IJCC, 1
IJCLCLP, 1
IJCNLP, 1
IJCVR, 1
IJCrC, 1
IJDLS, 1
IJEBM, 1
IJEEI, 1
IJEH, 1
IJGBL, 1
IJICST, 1
IJICoT, 1
IJIDE, 1
IJIIDS, 1
IJIIT, 1
IJIMAI, 1
IJIPM, 1
IJIPSI, 1
IJISCM, 1
IJISMD, 1
IJISSCM, 1
IJISSS, 1
IJITM, 1
IJITPM, 1
IJITWE, 1
IJMA, 1
IJMBL, 1
IJMCMC, 1
IJMEI, 1
IJMIS, 1
IJMMME, 1
IJNC, 1
IJOM, 1
IJOPCD, 1
IJORIS, 1
IJOSSP, 1
IJRFITA, 1
IJSDIR, 1
IJSI, 1
IJSIR, 1
IJSNM, 1
IJSSE, 1
